data,label,vector
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMmAgKSBWQUxVRVMgKCAnNyUiIE9SREVSIEJZIDEtLSBhRGRBJyApOw==,attack,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMWAgKSBWQUxVRVMgKCAnYicgKTs=,attack,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sM2AgKSBWQUxVRVMgKCAnKSk7CkJFR0lOIFVTRVJfTE9DSy5TTEVFUCg1KTsKSU5TRVJUIElOVE8gYHRhYmAgKCBgY29sM2AsIGBjb2wxYCApIFZBTFVFUyAoICIlJykpKSBPUiBOT1QgNzgyOD03ODI4IEFORCAoKCgnJSc9JyIsICciIFdIRVJFIDQwNDM9NDA0MyBSTElLRSAoU0VMRUNUICogRlJPTSAoU0VMRUNUKFNMRUVQKDUpKSl1eHRDKS0tIEFzU3AnICk7CiBFTkQtLScgKTsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDNgID0gJzQpIE9SICg2MzUwPTY4MjUpKjY4MjUgQU5EICgxNTA5PTE1MDknIExJTUlUICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIERJU1RJTkNUKGNvbHVtbl9uYW1lKSBGUk9NIChTRUxFQ1QgRElTVElOQ1QoY29sdW1uX25hbWUpLCBST1dOVU0gQVMgTElNSVQgRlJPTSBhbGxfdGFiX2NvbHVtbnMpIFdIRVJFIExJTUlUPTEpKSBBTkQgJ2knPSdpIjsKSU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMmAgKSBWQUxVRVMgKCAneScgKTsKU0VMRUNUIGBjb2wyYCwgYGNvbDJgIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIExJS0UgJyUnbyclJyBMSU1JVCAiJyBBTkQgMT11dGxfaW5hZGRyLmdldF9ob3N0X2FkZHJlc3MoKFNFTEVDVCBESVNUSU5DVChjb2x1bW5fbmFtZSkgRlJPTSAoU0VMRUNUIERJU1RJTkNUKGNvbHVtbl9uYW1lKSwgUk9XTlVNIEFTIExJTUlUIEZST00gYWxsX3RhYl9jb2x1bW5zKSBXSEVSRSBMSU1JVD0xKSkgQU5EICdpJz0naSI7ClNFTEVDVCBgY29sMWAsIGBjb2wxYCwgYGNvbDFgLCBgY29sMWAgRlJPTSBgdGFiYCBXSEVSRSBgY29sM2AgPj0gIicgQU5EIDE9dXRsX2luYWRkci5nZXRfaG9zdF9hZGRyZXNzKChTRUxFQ1QgQ09VTlQoRElTVElOQ1QoUEFTU1dPUkQpKSBGUk9NIFNZUy5VU0VSJCkpIEFORCAnaSc9J2kiIExJTUlUICdAJzsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDNgID49ICcpIFdIRVJFIDk1ODI9OTU4MiBBTkQgMTU4Nz0oU0VMRUNUIENPVU5UKCopIEZST00gUkRCJEZJRUxEUyBBUyBUMSxSREIkVFlQRVMgQVMgVDIsUkRCJENPTExBVElPTlMgQVMgVDMsUkRCJEZVTkNUSU9OUyBBUyBUNCktLSBlY1JyJzsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgID0gJyIpKSBBUyBxTm5CIFdIRVJFIDYzMzA9NjMzMCBBTkQgTUFLRV9TRVQoOTU4OT05NTg5LDU3NzMpLS0gUWh1ZCcgTElNSVQgIjEnIG9yICcxJz0nMSI7ClVQREFURSBgdGFiYCBTRVQgYGNvbDFgID0gMSBXSEVSRSBgY29sMmAgPj0gIicgb3IgJ3NvbWV0aGluZycgbGlrZSAnc29tZSUnIjs=,attack,"[0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 1 0 0 1 1 1 0 0
 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIDwgMjA5MzY3ODU5Mjs=,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0]"
U0VMRUNUIGBjb2wyYCwgYGNvbDNgIEZST00gYHRhYmAgV0hFUkUgYGNvbDNgIDwgNDQ5MDUyNjcyOw==,sane,"[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0]"
U0VMRUNUIGBjb2wxYCwgYGNvbDJgLCBgY29sMmAsIGBjb2wyYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCBMSUtFICclJ3InJScgTElNSVQgIicpKTsKU0VMRUNUIGBjb2wzYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wzYCA9ICdpJyBMSU1JVCAiZXhlYyBzcF9hZGRsb2dpbiAnbmFtZScgLCAncGFzc3dvcmQnIjsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIDwgIicgQU5EIDE9dXRsX2luYWRkci5nZXRfaG9zdF9hZGRyZXNzKChTRUxFQ1QgRElTVElOQ1QoUEFTU1dPUkQpIEZST00gKFNFTEVDVCBESVNUSU5DVChQQVNTV09SRCksIFJPV05VTSBBUyBMSU1JVCBGUk9NIFNZUy5VU0VSJCkgV0hFUkUgTElNSVQ9MykpIEFORCAnaSc9J2kiIExJTUlUICcpIEFTIFJPc2ggV0hFUkUgOTYxND05NjE0OwpTRUxFQ1QgU0xFRVAoNSkjIiwnJSIpIE9SREVSIEJZIDExLS0gekN5aic7,attack,"[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIDwgLTgwMDc4NDM4NCBMSU1JVCAtMjQyMjIxMDU2Ow==,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sM2AgKSBWQUxVRVMgKCAtMTc1NDMzMzE4NCApOw==,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sM2AgPSA2IFdIRVJFIGBjb2wyYCA8ICJgKSBXSEVSRSA3OTYyPTc5NjI7CklOU0VSVCBJTlRPIGB0YWJgICggYGNvbDJgICkgVkFMVUVTICggIicpKSBBUyB6WXl4IFdIRVJFIDY1Mzk9NjUzOSBBTkQgKFNFTEVDVCAoQ0FTRSBXSEVOICg1MDA3PTEzODEpIFRIRU4gTlVMTCBFTFNFIENBU1QoKENIUigxMDQpfHxDSFIoODYpfHxDSFIoMTA0KXx8Q0hSKDExNSkpIEFTIE5VTUVSSUMpIEVORCkpIElTIE5VTEwtLSBXaVFOIiApOwpVUERBVEUgYHRhYmAgU0VUIGBjb2wyYCA9IDAgV0hFUkUgYGNvbDJgID0gIicgb3IgJzEnPScxIjsKU0VMRUNUIGBjb2wxYCwgYGNvbDNgIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgIDwgIicgQU5EIDE9dXRsX2luYWRkci5nZXRfaG9zdF9hZGRyZXNzKChTRUxFQ1QgRElTVElOQ1QodGFibGVfbmFtZSkgRlJPTSAoU0VMRUNUIERJU1RJTkNUKHRhYmxlX25hbWUpLCBST1dOVU0gQVMgTElNSVQgRlJPTSBzeXMuYWxsX3RhYmxlcykgV0hFUkUgTElNSVQ9NCkpIEFORCAnaSc9J2kiIEFORCBgY29sM2AgPCAnIiBXSEVSRSA2NzIyPTY3MjIgT1IgRUxUKDgxNTc9ODE1NyxTTEVFUCg1KSktLSBnQWtkJyBBTkQgYGNvbDFgID49ICIyJykgT1IgNTczND0oJ3F6cGJxJ3x8KFNFTEVDVCBDQVNFIDU3MzQgV0hFTiA1NzM0IFRIRU4gMSBFTFNFIDAgRU5EIEZST00gUkRCJERBVEFCQVNFKXx8J3F4dnFxJykgQU5EICgnRHZmZCc9J0R2ZmQiIEFORCBgY29sMmAgPSAiJyBXSEVSRSA2MDA0PTYwMDQgQU5EIENIQVIoNzMpfHxDSEFSKDEwNSl8fENIQVIoMTA3KXx8Q0hBUig3Mik9UkVHRVhQX1NVQlNUUklORyhSRVBFQVQoTEVGVChDUllQVF9LRVkoQ0hBUig2NSl8fENIQVIoNjkpfHxDSEFSKDgzKSxOVUxMKSwwKSw1MDAwMDAwMDApLE5VTEwpLS0gdG5BTiIgT1IgYGNvbDJgID0gJyIgb3IgaXNOVUxMKDEvMCkgLyonIEFORCBgY29sM2AgPj0gJ2EnIExJTUlUICInKSkgQVMgdVF2dyBXSEVSRSA3MjcwPTcyNzA7ClNFTEVDVCBgY29sMmAsIGBjb2wyYCwgYGNvbDNgLCBgY29sMmAgRlJPTSBgdGFiYCBXSEVSRSBgY29sMWAgTElLRSAiJSd0JyUiIE9SIGBjb2wyYCA9ICcgV0hFUkUgNzA0ND03MDQ0IE9SIDk2MDI9KFNFTEVDVCBDT1VOVCgqKSBGUk9NIEdFTkVSQVRFX1NFUklFUygxLDUwMDAwMDApKS0tIERhbmwnIExJTUlUICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIERJU1RJTkNUKHRhYmxlX25hbWUpIEZST00gKFNFTEVDVCBESVNUSU5DVCh0YWJsZV9uYW1lKSwgUk9XTlVNIEFTIExJTUlUIEZST00gc3lzLmFsbF90YWJsZXMpIFdIRVJFIExJTUlUPTMpKSBBTkQgJ2knPSdpIiwiJykpIEFORCAzMzc3PUxJS0UoJ0FCQ0RFRkcnLFVQUEVSKEhFWChSQU5ET01CTE9CKDUwMDAwMDAwMC8yKSkpKS0tIjsKU0VMRUNUICogRlJPTSBgdGFiYCBXSEVSRSBgY29sMmAgTElLRSAiJSdtJyUiIExJTUlUICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIERJU1RJTkNUKFBBU1NXT1JEKSBGUk9NIChTRUxFQ1QgRElTVElOQ1QoUEFTU1dPUkQpLCBST1dOVU0gQVMgTElNSVQgRlJPTSBTWVMuVVNFUiQpIFdIRVJFIExJTUlUPTMpKSBBTkQgJ2knPSdpIiwiJyBBTkQgMT11dGxfaW5hZGRyLmdldF9ob3N0X2FkZHJlc3MoKFNFTEVDVCBiYW5uZXIgRlJPTSB2JHZlcnNpb24gV0hFUkUgUk9XTlVNPTEpKSBBTkQgJ2knPSdpIjs=,attack,"[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 0
 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 0 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sMmAgPSA4IFdIRVJFIGBjb2wzYCA8IDg3MTYyODgwIExJTUlUIDY1NjQwODU3Njs=,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sMWAgPSA2IFdIRVJFIGBjb2wzYCA8ICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIERJU1RJTkNUKGNvbHVtbl9uYW1lKSBGUk9NIChTRUxFQ1QgRElTVElOQ1QoY29sdW1uX25hbWUpLCBST1dOVU0gQVMgTElNSVQgRlJPTSBhbGxfdGFiX2NvbHVtbnMpIFdIRVJFIExJTUlUPTQpKSBBTkQgJ2knPSdpIiBBTkQgYGNvbDNgID49ICInIE9SIE5PVCA3ODI4PTc4MjgtLSBtUkxBIiBBTkQgYGNvbDNgID0gJykpOwpTRUxFQ1QgUEdfU0xFRVAoNSkgQU5EICgoNzU2Mz03NTYzJyBPUiBgY29sMWAgPSAndic7,attack,"[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0
 1 0 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0]"
U0VMRUNUIGBjb2wyYCwgYGNvbDNgLCBgY29sMWAsIGBjb2wzYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCBMSUtFICIlJ2hvdyclIjs=,sane,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0]"
U0VMRUNUIGBjb2wzYCwgYGNvbDJgIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgID0gIicpIG9yICgnYSc9J2EiOw==,attack,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgID49IC0zNzkzODc5MDQgTElNSVQgLTEzOTgyNzYwOTY7,sane,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0]"
U0VMRUNUICogRlJPTSBgdGFiYCBXSEVSRSBgY29sM2AgPSAiMScxIiBMSU1JVCAiJzsKIGlmIG5vdChzdWJzdHJpbmcoKHNlbGVjdCBAQHZlcnNpb24pLDI1LDEpIDw+IDApIHdhaXRmb3IgZGVsYXkgJzA6MDoyJyAtLSIsJyIgQU5EIDczMzE9KFNFTEVDVCBDT1VOVCgqKSBGUk9NIHN5c3VzZXJzIEFTIHN5czEsc3lzdXNlcnMgQVMgc3lzMixzeXN1c2VycyBBUyBzeXMzLHN5c3VzZXJzIEFTIHN5czQsc3lzdXNlcnMgQVMgc3lzNSxzeXN1c2VycyBBUyBzeXM2LHN5c3VzZXJzIEFTIHN5czcpLS0geXJPTCc7,attack,"[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0
 1 0 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgID0gJ3MnIExJTUlUIDE3NzMyMDc1NTI7,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIExJS0UgJyUncCclJyBBTkQgYGNvbDJgID0gJ2cnOw==,attack,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0]"
ZXhlYyBtYXN0ZXIuLnhwX2NtZHNoZWxsICdwaW5nIDEwLjEwLjEuMictLSIgQU5EIGBjb2wzYCA9ICd6JyBPUiBgY29sM2AgPCAnLChTRUxFQ1QgKENBU0UgV0hFTiAoMzI2MT0yNjg3KSBUSEVOIDEgRUxTRSAzMjYxKihTRUxFQ1QgMzI2MSBGUk9NIElORk9STUFUSU9OX1NDSEVNQS5QTFVHSU5TKSBFTkQpKSc7ClNFTEVDVCBgY29sM2AsIGBjb2wzYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCBMSUtFICclJ3QnJSc7,attack,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0
 1 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sMmAgPSA2IFdIRVJFIGBjb2wzYCA+PSAiZXhlYyBzcF9hZGRzcnZyb2xlbWVtYmVyICduYW1lJyAsICdzeXNhZG1pbiciIExJTUlUICdwYXNzd29yZDoqLz0xLS0nOw==,attack,"[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIDwgIic7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCA9ICd5JyBBTkQgYGNvbDNgIExJS0UgIiUncyclIiBMSU1JVCAiMCcpKSBBUyBZSmZIIFdIRVJFIDQ2ODg9NDY4OCBPUiAoU0VMRUNUIChDQVNFIFdIRU4gKDc5Njg9NzM3OCkgVEhFTiBOVUxMIEVMU0UgQ0FTVCgoQ0hSKDc1KXx8Q0hSKDk4KXx8Q0hSKDgwKXx8Q0hSKDY4KSkgQVMgTlVNRVJJQykgRU5EKSkgSVMgTlVMTC0tIE5TZXgiOwpVUERBVEUgYHRhYmAgU0VUIGBjb2wyYCA9IDEgV0hFUkUgYGNvbDJgIExJS0UgJyUnciclJzsKIGV4ZWMgbWFzdGVyLi54cF9jbWRzaGVsbCAncGluZyAxMC4xMC4xLjInLS0iIExJTUlUICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIFNZUy5MT0dJTl9VU0VSIEZST00gRFVBTCkpIEFORCAnaSc9J2kiOwpERUxFVEUgRlJPTSBgdGFiYCBXSEVSRSBgY29sMWAgPSAndic7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCA+PSAiJyBBTkQgMT11dGxfaW5hZGRyLmdldF9ob3N0X2FkZHJlc3MoKFNFTEVDVCBESVNUSU5DVChQQVNTV09SRCkgRlJPTSAoU0VMRUNUIERJU1RJTkNUKFBBU1NXT1JEKSwgUk9XTlVNIEFTIExJTUlUIEZST00gU1lTLlVTRVIkKSBXSEVSRSBMSU1JVD03KSkgQU5EICdpJz0naSI7ClNFTEVDVCBgY29sMmAsIGBjb2wyYCwgYGNvbDNgIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgID49ICdhJyBPUiBgY29sM2AgPSAnZycgQU5EIGBjb2wyYCA+PSAiJ3x8KFNFTEVDVCAnbnVobScgRlJPTSBEVUFMIFdIRVJFIDM0OTQ9MzQ5NCBBTkQgNzQ4OD0oU0VMRUNUIENPVU5UKCopIEZST00gRE9NQUlOLkRPTUFJTlMgQVMgVDEsRE9NQUlOLkNPTFVNTlMgQVMgVDIsRE9NQUlOLlRBQkxFUyBBUyBUMykpfHwnIjsKU0VMRUNUIGBjb2wxYCwgYGNvbDFgLCBgY29sMmAsIGBjb2wzYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wzYCA9ICInKSkgQVMgeFlWSyBXSEVSRSA1OTUzPTU5NTMgQU5EIDU3MDA9REJNU19QSVBFLlJFQ0VJVkVfTUVTU0FHRShDSFIoODApfHxDSFIoMTAwKXx8Q0hSKDExMyl8fENIUig3MiksNSktLSIgQU5EIGBjb2wzYCBMSUtFICclJ2knJSc7CklOU0VSVCBJTlRPIGB0YWJgICggYGNvbDNgICkgVkFMVUVTICggJyk7ClNFTEVDVCBDT1VOVCgqKSBGUk9NIEdFTkVSQVRFX1NFUklFUygxLDUwMDAwMDApLS0nICk7,attack,"[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 0
 1 0 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sM2AgPSA3IFdIRVJFIGBjb2wxYCA+PSAiJ3x8KFNFTEVDVCAndHpZbCcgV0hFUkUgNDkwMz00OTAzIEFORCA5MzA0PShTRUxFQ1QgQ09VTlQoKikgRlJPTSBTWVNJQk0uU1lTVEFCTEVTIEFTIFQxLFNZU0lCTS5TWVNUQUJMRVMgQVMgVDIsU1lTSUJNLlNZU1RBQkxFUyBBUyBUMyktLSIgTElNSVQgIicgdW5pb24gKHNlbGVjdCBOVUxMLCBOVUxMLCBOVUxMLCBOVUxMLCAgKHNlbGVjdCBAQHZlcnNpb24pKSAtLSI7,attack,"[0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 0 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sMWAgPSA2IFdIRVJFIGBjb2wxYCA+PSAxNzY1MDE1NTUyIEFORCBgY29sMWAgPj0gMTA0MDA1NjMyMDs=,sane,"[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sMmAgPSA4IFdIRVJFIGBjb2wyYCA9ICdiYWN3aicgQU5EIGBjb2wyYCBMSUtFICclJ2EnJScgT1IgYGNvbDJgIDwgMTQzMDEyNjU5MiBBTkQgYGNvbDFgIDwgMTM4ODM4MDE2MCBBTkQgYGNvbDJgIDwgLTE2MjM1MjMzMjggT1IgYGNvbDNgIExJS0UgJyUnYW5kJyUnOw==,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sMWAgPSA1IFdIRVJFIGBjb2wxYCBMSUtFICIlJ2InJSIgT1IgYGNvbDFgID0gLTE3NTUyNTA2ODggT1IgYGNvbDJgIExJS0UgJyUnb2EnJScgTElNSVQgNDkxNDU0NDY0Ow==,sane,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIExJS0UgIiUnZCclIiBPUiBgY29sMWAgPSAncyc7,attack,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sM2AsIGBjb2wyYCApIFZBTFVFUyAoIC0yNDkwMzY4MCwgLTI4NzQ0MDg5NiApOw==,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgID49IDE5NDQyNTY1MTI7,sane,"[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0]"
U0VMRUNUIGBjb2wxYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCBMSUtFICIlJ3dxaWpscmd2cmxpYWFyY21ueHhnZXd2ciclIiBMSU1JVCAtMTY2NDYxNDQwOw==,sane,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgIDwgIicgdW5pb24gKHNlbGVjdCBAQHZlcnNpb24pIC0tIiBBTkQgYGNvbDFgID0gJ3EnIEFORCBgY29sMWAgTElLRSAiJSdiJyUiIE9SIGBjb2wxYCA+PSAiJScpKSkgT1IgMTU1MT0oU0VMRUNUIENPVU5UKCopIEZST00gUkRCJEZJRUxEUyBBUyBUMSxSREIkVFlQRVMgQVMgVDIsUkRCJENPTExBVElPTlMgQVMgVDMsUkRCJEZVTkNUSU9OUyBBUyBUNCktLSIgQU5EIGBjb2wxYCBMSUtFICIlJ2wnJSIgTElNSVQgIicgUkxJS0UgKFNFTEVDVCAoQ0FTRSBXSEVOICg1ODMxPTk5OTMpIFRIRU4gMHg2MTczNjY2NCBFTFNFIDB4MjggRU5EKSkgQU5EICd1ZFVmJz0ndWRVZiI7,attack,"[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0
 0 1 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0]"
